timestamp,event,detail,confidence,match,reference_frame,turn,player_active,opponent_active,weather,terrain,trick_room,tailwind,screens,field_status,actor,pokemon,hp_percent,reference_frame_shows_subject,manual_correction,winner,source,player_team,opponent_team,player_brought,opponent_brought,player_lead,opponent_lead,illegal_species_detected,likely_missed_opponent_species,roster_conflict,roster_conflict_species,target,move,hp_current,hp_max,status
1120,field_state,"Initial field state. Opponent's second active Pokemon visually identified as Maushold, reporting as Whimsicott (closest known team match).",0.8,2,match_frames\match_2\ocr_00139.jpg,1,"Grimmsnarl, Charizard","Whimsicott, Whimsicott",,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
1123,hp_change,"Charizard took damage. [HP pixel-check: bar fill reads ~0%, disagrees with the 32% recorded here - worth verifying against the reference frame]",0.5,2,match_frames\match_2\ocr_00148.jpg,,,,,,,,,,player,Charizard,32,True,,,,,,,,,,,,,,,,,,
1123,move_used,"Read 'The Pokémon was hit 10 times!' (implying a multi-hit move from Maushold, visually identified), reporting as Whimsicott (closest known team match). [move-legality check: 'Read 'The Pokémon was' is not in Whimsicott's known learnset - worth verifying against the source frame] [reference-frame check: 'Whimsicott' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment]",0.3,2,match_frames\match_2\ocr_00148.jpg,,,,,,,,,,opponent,Whimsicott,,False,,,,,,,,,,,,,,,,,,
1123,field_state,"Charizard HP changed. Opponent's second active Pokemon visually identified as Maushold, reporting as Whimsicott (closest known team match).",0.8,2,match_frames\match_2\ocr_00148.jpg,1,"Grimmsnarl, Charizard","Whimsicott, Whimsicott",,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
1127.0,move_used,Heat Wave,0.95,2,match_frames\match_2\ocr_00155.jpg,,,,,,,,,,,Charizard,,,,,ocr,,,,,,,,,,,,,,,
1129,move_used,The opposing Whimsicott protected itself! [move-legality check: 'The opposing Whimsicott protected itself' is not in Whimsicott's known learnset - worth verifying against the source frame],0.3,2,match_frames\match_2\ocr_00162.jpg,,,,,,,,,,opponent,Whimsicott,,True,,,,,,,,,,,,,,,,,,
1161.0,move_used,Parting Shot [move-legality check: 'Parting Shot' is not in Grimmsnarl's known learnset - worth verifying against the source frame],0.3,2,match_frames\match_2\ocr_00223.jpg,,,,,,,,,,,Grimmsnarl,,,,,ocr,,,,,,,,,,,,,,,
1165,pokemon_sent_out,Grimmsnarl switched out. [reference-frame check: 'Grimmsnarl' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.5,2,match_frames\match_2\ocr_00232.jpg,,,,,,,,,,player,Grimmsnarl,,False,,,,,,,,,,,,,,,,,,
1172.0,pokemon_sent_out,Archaludon sent out,0.95,2,match_frames\match_2\ocr_00245.jpg,,,,,,,,,,player,Archaludon,,True,,,ocr,,,,,,,,,,,,,,,
1173.0,pokemon_sent_out,Archaludon! oe sent out,0.95,2,match_frames\match_2\ocr_00247.jpg,,,,,,,,,,player,Archaludon,,True,,,ocr,,,,,,,,,,,,,,,
1176.5,move_used,Moonblast,0.95,2,match_frames\match_2\ocr_00254.jpg,,,,,,,,,,,Whimsicott,,,,,ocr,,,,,,,,,,,,,,,
1180,field_state,Archaludon and Whimsicott are active.,1.0,2,match_frames\match_2\ocr_00264.jpg,,Archaludon,Whimsicott,,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
1183,item_or_ability_activated,Archaludon's Stamina activated.,1.0,2,match_frames\match_2\ocr_00268.jpg,,,,,,,,,,player,Archaludon,,True,,,,,,,,,,,,,,,,,,
1183,stat_change,Archaludon's Defense rose.,1.0,2,match_frames\match_2\ocr_00268.jpg,,,,,,,,,,player,Archaludon,,True,,,,,,,,,,,,,,,,,,
1183,field_state,"Archaludon's Defense rose, Charizard entered field.",1.0,2,match_frames\match_2\ocr_00268.jpg,,Archaludon,"Whimsicott, Charizard",,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
1186.0,move_used,Population Bomb,0.95,2,match_frames\match_2\ocr_00273.jpg,,,,,,,,,,,Maushold,,,,,ocr,,,,,,,,,,,,,,,
1186,hp_change,"Charizard HP is 55/183. [HP pixel-check: bar fill reads ~0%, disagrees with the 30% recorded here - worth verifying against the reference frame] [reference-frame check: 'Charizard' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment]",0.5,2,match_frames\match_2\ocr_00273.jpg,,,,,,,,,,opponent,Charizard,30.05,False,,,,,,,,,,,,,,,,,,
1186,field_state,Charizard HP updated.,1.0,2,match_frames\match_2\ocr_00273.jpg,,Archaludon,"Whimsicott, Charizard",,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
1189,hp_change,"Charizard HP changed from 55/183 to 22/183. [HP pixel-check: bar fill reads ~0%, disagrees with the 12% recorded here - worth verifying against the reference frame]",0.5,2,match_frames\match_2\ocr_00281.jpg,,,,,,,,,,opponent,Charizard,12.02,True,,,,,,,,,,,,,,,,,,
1189,field_state,Charizard HP updated.,1.0,2,match_frames\match_2\ocr_00281.jpg,,Archaludon,"Whimsicott, Charizard",,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
1192,pokemon_fainted,Charizard fainted.,1.0,2,match_frames\match_2\ocr_00282.jpg,,,,,,,,,,opponent,Charizard,0.0,True,,,,,,,,,,,,,,,,,,
1192,field_state,Charizard fainted.,1.0,2,match_frames\match_2\ocr_00282.jpg,,Archaludon,Whimsicott,,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
1193.5,pokemon_fainted,Charizard fainted,0.95,2,match_frames\match_2\ocr_00288.jpg,,,,,,,,,,player,Charizard,0,True,,,ocr,,,,,,,,,,,,,,,
1207.5,pokemon_sent_out,Pelipper sent out,0.95,2,match_frames\match_2\ocr_00316.jpg,,,,,,,,,,player,Pelipper,,True,,,ocr,,,,,,,,,,,,,,,
1208.0,pokemon_sent_out,Pelipper! oO sent out,0.95,2,match_frames\match_2\ocr_00317.jpg,,,,,,,,,,player,Pelipper,,True,,,ocr,,,,,,,,,,,,,,,
1208.5,pokemon_sent_out,Pelipper! - sent out,0.95,2,match_frames\match_2\ocr_00318.jpg,,,,,,,,,,player,Pelipper,,True,,,ocr,,,,,,,,,,,,,,,
1211,pokemon_sent_out,Archaludon sent out [reference-frame check: 'Archaludon' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.5,2,match_frames\match_2\ocr_00324.jpg,,,,,,,,,,player,Archaludon,,False,,,,,,,,,,,,,,,,,,
1211,pokemon_sent_out,Whimsicott sent out [reference-frame check: 'Whimsicott' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.5,2,match_frames\match_2\ocr_00324.jpg,,,,,,,,,,opponent,Whimsicott,,False,,,,,,,,,,,,,,,,,,
1211,pokemon_sent_out,Maushold sent out [reference-frame check: 'Maushold' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.5,2,match_frames\match_2\ocr_00324.jpg,,,,,,,,,,opponent,Maushold,,False,"2026-07-08: this was a THIRD, separate sent_out entry at the same timestamp as the real Whimsicott sent_out above it - detail already read 'Maushold' correctly off-screen but got substituted to 'Whimsicott' (a duplicate of the real entry) since Maushold wasn't in the pre-battle roster snapshot. Corrected pokemon/detail, cleared roster_conflict; confidence left at 0.5 since the reference frame still doesn't show the subject.",,,,,,,,,,,,,,,,,
1211,item_or_ability_activated,Pelipper's Drizzle activated,1.0,2,match_frames\match_2\ocr_00324.jpg,,,,,,,,,,player,Pelipper,,True,,,,,,,,,,,,,,,,,,
1211.5,weather_or_terrain_set,It started to rain!,0.95,2,match_frames\match_2\ocr_00324.jpg,,,,,,,,,,,,,,,,ocr,,,,,,,,,,,,,,,
1214,turn_start,,1.0,2,match_frames\match_2\ocr_00332.jpg,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214,field_state,Start of Turn 1 field state,1.0,2,match_frames\match_2\ocr_00332.jpg,1,"Archaludon, Pelipper","Whimsicott, Whimsicott",Rain,,False,,[],[],,,,,,,,,,,,,,,,,,,,,,
1217,move_used,"Reflect screen is active, implying a move was used. [move-legality check: 'Reflect screen is active, implying a move was used' is not in Whimsicott's known learnset - worth verifying against the source frame] [reference-frame check: 'Whimsicott' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment]",0.3,2,match_frames\match_2\ocr_00336.jpg,,,,,,,,,,opponent,Whimsicott,,False,,,,,,,,,,,,,,,,,,
1217,field_state,Reflect is now active,1.0,2,match_frames\match_2\ocr_00336.jpg,1,"Archaludon, Pelipper","Whimsicott, Whimsicott",Rain,,False,,['Reflect'],[],,,,,,,,,,,,,,,,,,,,,,
1241,field_state,Opponent's active Pokemon are Whimsicott and Maushold (Maushold reported as Whimsicott due to roster mismatch).,0.8,2,match_frames\match_2\ocr_00380.jpg,,"Archaludon, Pelipper","Whimsicott, Whimsicott",,,,,,,,,,,,,,,,,,,,,,,,,,,,
1242.5,move_used,Protect,0.95,2,match_frames\match_2\ocr_00386.jpg,,,,,,,,,,,Whimsicott,,,,,ocr,,,,,,,,,,,,,,,
1247,move_used,Opposing Maushold used Population Bomb!,1.0,2,match_frames\match_2\ocr_00398.jpg,,,,,,,,,,opponent,Maushold,,True,"2026-07-08: detail already read 'Maushold' correctly and even flagged its own move-legality mismatch (Population Bomb isn't a real Whimsicott move, but it IS Maushold's own signature move) - strong self-contained evidence the substitution was wrong. Corrected pokemon/detail/confidence, cleared roster_conflict and the now-resolved move-legality note.",,,,,,,,,,,,,,,,,
1248.0,move_used,Population Bomb,0.95,2,match_frames\match_2\ocr_00397.jpg,,,,,,,,,,,Maushold,,,,,ocr,,,,,,,,,,,,,,,
1250,hp_change,"Pelipper took damage from Population Bomb [HP pixel-check: bar fill reads ~0%, disagrees with the 90% recorded here - worth verifying against the reference frame] [reference-frame check: 'Pelipper' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment]",0.5,2,match_frames\match_2\ocr_00399.jpg,,,,,,,,,,player,Pelipper,90.36,False,,,,,,,,,,,,,,,,,,
1250,field_state,Pelipper's HP changed.,1.0,2,match_frames\match_2\ocr_00399.jpg,,"Archaludon, Pelipper","Whimsicott, Whimsicott",,,,,,,,,,,,,,,,,,,,,,,,,,,,
1253,hp_change,"Pelipper took damage from Population Bomb [HP pixel-check: bar fill reads ~0%, disagrees with the 66% recorded here - worth verifying against the reference frame]",0.5,2,match_frames\match_2\ocr_00407.jpg,,,,,,,,,,player,Pelipper,66.27,True,,,,,,,,,,,,,,,,,,
1253,field_state,Pelipper's HP changed.,1.0,2,match_frames\match_2\ocr_00407.jpg,,"Archaludon, Pelipper","Whimsicott, Whimsicott",,,,,,,,,,,,,,,,,,,,,,,,,,,,
1256,hp_change,"Pelipper took damage from Population Bomb [HP pixel-check: bar fill reads ~0%, disagrees with the 45% recorded here - worth verifying against the reference frame]",0.5,2,match_frames\match_2\ocr_00416.jpg,,,,,,,,,,player,Pelipper,45.18,True,,,,,,,,,,,,,,,,,,
1256,item_or_ability_activated,Pelipper's Sitrus Berry activated,1.0,2,match_frames\match_2\ocr_00416.jpg,,,,,,,,,,player,Pelipper,,True,,,,,,,,,,,,,,,,,,
1256,field_state,Pelipper's HP changed and Sitrus Berry activated.,1.0,2,match_frames\match_2\ocr_00416.jpg,,"Archaludon, Pelipper","Whimsicott, Whimsicott",,,,,,,,,,,,,,,,,,,,,,,,,,,,
1259,hp_change,"Pelipper restored HP from Sitrus Berry [HP pixel-check: bar fill reads ~0%, disagrees with the 66% recorded here - worth verifying against the reference frame]",0.5,2,match_frames\match_2\ocr_00416.jpg,,,,,,,,,,player,Pelipper,66.27,True,,,,,,,,,,,,,,,,,,
1259,field_state,Pelipper's HP changed due to Sitrus Berry.,1.0,2,match_frames\match_2\ocr_00416.jpg,,"Archaludon, Pelipper","Whimsicott, Whimsicott",,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262,hp_change,"Pelipper took final damage from Population Bomb; The Pokémon was hit 10 times! [HP pixel-check: bar fill reads ~0%, disagrees with the 45% recorded here - worth verifying against the reference frame]",0.5,2,match_frames\match_2\ocr_00428.jpg,,,,,,,,,,player,Pelipper,45.18,True,,,,,,,,,,,,,,,,,,
1262,field_state,Pelipper's HP changed after Population Bomb concluded.,1.0,2,match_frames\match_2\ocr_00428.jpg,,"Archaludon, Pelipper","Whimsicott, Whimsicott",,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265,field_state,Initial field state for this sequence,1.0,2,match_frames\match_2\ocr_00430.jpg,,"Archaludon, Pelipper","Whimsicott, Charizard",Rain,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
1266.5,move_used,Electro Shot,0.95,2,match_frames\match_2\ocr_00434.jpg,,,,,,,,,,,Archaludon,,,,,ocr,,,,,,,,,,,,,,,
1274,stat_change,Archaludon's Sp. Atk rose!,1.0,2,match_frames\match_2\ocr_00448.jpg,,,,,,False,,,,player,Archaludon,,True,,,,,,,,,,,,,,,,,,
1274,field_state,Archaludon's Sp. Atk rose,1.0,2,match_frames\match_2\ocr_00448.jpg,,"Archaludon, Pelipper","Whimsicott, Charizard",Rain,,False,,,['Archaludon: Sp. Atk +1'],,,,,,,,,,,,,,,,,,,,,,
1277,move_used,The opposing Whimsicott protected itself! [move-legality check: 'The opposing Whimsicott protected itself' is not in Whimsicott's known learnset - worth verifying against the source frame],0.3,2,match_frames\match_2\ocr_00456.jpg,,,,,,False,,,,opponent,Whimsicott,,True,,,,,,,,,,,,,,,,,,
1277,field_state,Whimsicott used Protect,1.0,2,match_frames\match_2\ocr_00456.jpg,,"Archaludon, Pelipper","Whimsicott, Charizard",Rain,,False,,,"['Archaludon: Sp. Atk +1', 'Whimsicott: Protected']",,,,,,,,,,,,,,,,,,,,,,
1279.5,move_used,Tailwind,0.95,2,match_frames\match_2\ocr_00460.jpg,,,,,,,,,,,Pelipper,,,,,ocr,,,,,,,,,,,,,,,
1280.5,move_used,Tailwind,0.95,2,match_frames\match_2\ocr_00462.jpg,,,,,,,,,,,Pelipper,,,,,ocr,,,,,,,,,,,,,,,
1283,weather_or_terrain_set,A tailwind started blowing on your side! [reference-frame check: 'Pelipper' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.5,2,match_frames\match_2\ocr_00470.jpg,,,,,,False,player,,,player,Pelipper,,False,,,,,,,,,,,,,,,,,,
1283,field_state,Tailwind started on player's side,1.0,2,match_frames\match_2\ocr_00470.jpg,,"Archaludon, Pelipper","Whimsicott, Charizard",Rain,,False,player,,"['Archaludon: Sp. Atk +1', 'Whimsicott: Protected']",,,,,,,,,,,,,,,,,,,,,,
1286,hp_change,"Archaludon HP changed to 166/197 [HP pixel-check: bar fill reads ~0%, disagrees with the 84% recorded here - worth verifying against the reference frame] [reference-frame check: 'Archaludon' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment]",0.5,2,match_frames\match_2\ocr_00470.jpg,,,,,,False,,,,player,Archaludon,84,False,,,,,,,,,,,,,,,,,,
1286,field_state,Archaludon HP updated,1.0,2,match_frames\match_2\ocr_00470.jpg,,"Archaludon, Pelipper","Whimsicott, Charizard",Rain,,False,player,,"['Archaludon: Sp. Atk +1', 'Whimsicott: Protected']",,,,,,,,,,,,,,,,,,,,,,
1302,pokemon_sent_out,Pelipper recalled [reference-frame check: 'Pelipper' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.5,2,match_frames\match_2\ocr_00505.jpg,,,,,,,,,,player,Pelipper,,False,,,,,,,,,,,,,,,,,,
1305,field_state,Initial field state after player switch,0.9,2,match_frames\match_2\ocr_00508.jpg,1,"Archaludon, Grimmsnarl","Whimsicott, Whimsicott",Rain,none,False,none,False,[],,,,,,,,,,,,,,,,,,,,,,
1309.0,pokemon_sent_out,Grimmsnarl sent out,0.95,2,match_frames\match_2\ocr_00519.jpg,,,,,,,,,,player,Grimmsnarl,,True,,,ocr,,,,,,,,,,,,,,,
1311.0,move_used,Tailwind,0.95,2,match_frames\match_2\ocr_00523.jpg,,,,,,,,,,,Whimsicott,,,,,ocr,,,,,,,,,,,,,,,
1311,tailwind,Tailwind activated for opponent,1.0,2,match_frames\match_2\ocr_00523.jpg,,,,,,,,,,opponent,,,,,,,,,,,,,,,,,,,,,
1311,field_state,Tailwind activated for opponent,0.9,2,match_frames\match_2\ocr_00523.jpg,1,"Archaludon, Grimmsnarl","Whimsicott, Whimsicott",Rain,none,False,opponent,False,[],,,,,,,,,,,,,,,,,,,,,,
1317.0,move_used,Population Bomb,0.95,2,match_frames\match_2\ocr_00535.jpg,,,,,,,,,,,Maushold,,,,,ocr,,,,,,,,,,,,,,,
1317,hp_change,"Took damage from Population Bomb [HP pixel-check: bar fill reads ~0%, disagrees with the 83% recorded here - worth verifying against the reference frame] [reference-frame check: 'Grimmsnarl' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment]",0.5,2,match_frames\match_2\ocr_00535.jpg,,,,,,,,,,player,Grimmsnarl,83.16,False,,,,,,,,,,,,,,,,,,
1317,field_state,Grimmsnarl HP updated,0.9,2,match_frames\match_2\ocr_00535.jpg,1,"Archaludon, Grimmsnarl","Whimsicott, Whimsicott",Rain,none,False,opponent,False,[],,,,,,,,,,,,,,,,,,,,,,
1320,hp_change,"Took damage from Population Bomb [HP pixel-check: bar fill reads ~0%, disagrees with the 59% recorded here - worth verifying against the reference frame] [reference-frame check: 'Grimmsnarl' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment]",0.5,2,match_frames\match_2\ocr_00543.jpg,,,,,,,,,,player,Grimmsnarl,58.91,False,,,,,,,,,,,,,,,,,,
1320,field_state,Grimmsnarl HP updated,0.9,2,match_frames\match_2\ocr_00543.jpg,1,"Archaludon, Grimmsnarl","Whimsicott, Whimsicott",Rain,none,False,opponent,False,[],,,,,,,,,,,,,,,,,,,,,,
1323,hp_change,"Took damage from Population Bomb [HP pixel-check: bar fill reads ~0%, disagrees with the 37% recorded here - worth verifying against the reference frame] [reference-frame check: 'Grimmsnarl' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment]",0.5,2,match_frames\match_2\ocr_00544.jpg,,,,,,,,,,player,Grimmsnarl,36.63,False,,,,,,,,,,,,,,,,,,
1323,field_state,Grimmsnarl HP updated,0.9,2,match_frames\match_2\ocr_00544.jpg,1,"Archaludon, Grimmsnarl","Whimsicott, Whimsicott",Rain,none,False,opponent,False,[],,,,,,,,,,,,,,,,,,,,,,
1326,hp_change,"Took damage from Population Bomb (hit 10 times) [HP pixel-check: bar fill reads ~0%, disagrees with the 22% recorded here - worth verifying against the reference frame] [reference-frame check: 'Grimmsnarl' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment]",0.5,2,match_frames\match_2\ocr_00551.jpg,,,,,,,,,,player,Grimmsnarl,21.78,False,,,,,,,,,,,,,,,,,,
1326,field_state,Grimmsnarl HP updated,0.9,2,match_frames\match_2\ocr_00551.jpg,1,"Archaludon, Grimmsnarl","Whimsicott, Whimsicott",Rain,none,False,opponent,False,[],,,,,,,,,,,,,,,,,,,,,,
1332.0,move_used,Electro Shot,0.95,2,match_frames\match_2\ocr_00565.jpg,,,,,,,,,,,Archaludon,,,,,ocr,,,,,,,,,,,,,,,
1332,field_state,Initial field state.,1.0,2,match_frames\match_2\ocr_00562.jpg,,"Archaludon, Grimmsnarl","Whimsicott, Dhelmise",Rain,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
1338,item_or_ability_activated,Archaludon absorbed electricity!,1.0,2,match_frames\match_2\ocr_00580.jpg,,,,,,,,,,player,Archaludon,,True,,,,,,,,,,,,,,,,,,
1347,pokemon_fainted,"Read 'Maushold' on screen, but visually it was Whimsicott. Reporting Whimsicott as closest match from known roster. [reference-frame check: 'Whimsicott' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment]",0.3,2,match_frames\match_2\ocr_00598.jpg,,,,,,,,,,opponent,Whimsicott,0,False,,,,,,,,,,,,,,,,,,
1347,field_state,Whimsicott fainted.,1.0,2,match_frames\match_2\ocr_00598.jpg,,"Archaludon, Grimmsnarl","Whimsicott, Dhelmise",Rain,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
1348.5,pokemon_fainted,Maushold fainted,0.95,2,match_frames\match_2\ocr_00598.jpg,,,,,,,,,,opponent,Maushold,0,True,,,ocr,,,,,,,,,,,,,,,
1361.5,pokemon_sent_out,Charizard sent out,0.95,2,match_frames\match_2\ocr_00624.jpg,,,,,,,,,,,Charizard,,,,,ocr,,,,,,,,,,,,,,,
1362,item_or_ability_activated,Opponent's Charizard Mega Evolved [reference-frame check: 'Charizard' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.5,2,match_frames\match_2\ocr_00623.jpg,,,,,,,,,[],opponent,Charizard,,False,,,,,,,,,,,,,,,,,,
1362.5,pokemon_sent_out,Charizard! a sent out,0.95,2,match_frames\match_2\ocr_00626.jpg,,,,,,,,,,,Charizard,,,,,ocr,,,,,,,,,,,,,,,
1363.0,pokemon_sent_out,Charizard! e sent out,0.95,2,match_frames\match_2\ocr_00627.jpg,,,,,,,,,,,Charizard,,,,,ocr,,,,,,,,,,,,,,,
1365,field_state,Initial field state,1.0,2,match_frames\match_2\ocr_00634.jpg,,"Archaludon, Grimmsnarl","Whimsicott, Charizard",Rain,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
1368,screens,Player's Reflect set [reference-frame check: 'Grimmsnarl' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.5,2,match_frames\match_2\ocr_00635.jpg,,,,,,,,,[],player,Grimmsnarl,,False,,,,,,,,,,,,,,,,,,
1368,field_state,Reflect set on player's side,1.0,2,match_frames\match_2\ocr_00635.jpg,,"Archaludon, Grimmsnarl","Whimsicott, Charizard",Rain,,False,,{'player': 'Reflect'},[],,,,,,,,,,,,,,,,,,,,,,
1371,tailwind,Player's Tailwind set [reference-frame check: 'Grimmsnarl' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.5,2,match_frames\match_2\ocr_00643.jpg,,,,,,,,,[],player,Grimmsnarl,,False,,,,,,,,,,,,,,,,,,
1371,field_state,Tailwind set on player's side,1.0,2,match_frames\match_2\ocr_00643.jpg,,"Archaludon, Grimmsnarl","Whimsicott, Charizard",Rain,,False,player,{'player': 'Reflect'},[],,,,,,,,,,,,,,,,,,,,,,
1386,pokemon_fainted,Player's Charizard fainted,1.0,2,match_frames\match_2\ocr_00676.jpg,,,,,,,,,[],player,Charizard,0.0,True,,,,,,,,,,,,,,,,,,
1392,field_state,Initial field state for turn 1,1.0,2,match_frames\match_2\ocr_00684.jpg,1,"Archaludon, Grimmsnarl","Whimsicott, Charizard",,,False,player,,{},,,,,,,,,,,,,,,,,,,,,,
